1825|"Lepisorus lineare (Thunb.) Ching"
1826|"Syzygium zeylanicum (L.) DC."
1827|"Persea macrantha (Nees) Kosterm."
1828|"Bischofia javanica Blume"
1829|"Triumfetta tomentosa Bojer"
1831|"Terminalia paniculata Roth"
1832|"Aristolochia acuminata Lam."
1833|"Hydrocotyle javanica Thunb."
1836|"Ergeron bonariensis L."
1837|"Crotalaria prostrata Rottler ex Willd."
1838|"Crassocephalum crepidioides (Benth.) S.Moore"
1839|"Gnaphalium polycaulon Pers."
1841|"Malvastrum coromandelianum (L.) Garcke"
1842|"Careya arborea Roxb."
1843|"Mallotus sp."
1846|"Glochidion ellipticum Wight"
1849|"Iscilema antephoroides Hackel"
1851|"Fimbristylis falcata (Vahl) Kunth"
1852|"Cyperus arenarius Retz."
1853|"Trachys muricata (L.) Pers. ex Trin."
1854|"Spermacoce articularis L.f."
1857|"Panicum sp."
1859|"Eleusine verticillata Roxb."
1861|"Euphorbia glaucescens Willd."
1862|"Hemonites sp."
1864|"Indigofera parviflora Heyne ex Wight et Arn."
1865|"Celosia polygonoides Retz."
1866|"Tephrosia spinosa (L.f.) Pers."
1867|"Orthosiphon pallidus Benth."
1869|"Tephrosia pumila (Lam.) Pers."
1870|"Indigofera spicata Forssk."
1871|"Pycreus flavescens (L.) Reichb."
1872|"Trichilia connaroides (Wight et Arn.) Bentv."
1873|"Actiniopteris radiata (Sw.) Link"
1874|"Neonotonia wightii (Wight et Arn.) J. A.Lackey"
1875|"Murdannia dimorpha (Dalzell) G. Br?ckn."
1878|"Rubia cordifolia L."
1879|"Triumfetta bogotensis DC."
1881|"Nothopegia beddomei Gamble"
1884|"Mucuna pruriens (L.) DC."
1886|"Osbeckia gracilis Bedd."
1887|"Carex myosurus Nees"
1889|"Pouzolzia wightii Bennett"
1891|"Lilium wallichianum Schult. et Schult. f. var. neilgherrense (Wighjt) H. Hara"
1893|"Premna obtusifolia R.Br. var. pubescens Moldenke"
1895|"Thunbergia alata Bojer ex Sims"
1899|"Cyperus cyperinus (Retz.) Suringar"
1900|"Phytolacca octandra L."
1901|"Lastreopsis sp."
1902|"Begonia malabarica Lam."
1903|"Argyreia hirsuta Wight et Arn."
1905|"Chlorophytum laxum R.Br."
1907|"Antidesma menasu Miq. ex Tul."
1908|"Henckelia incana (Vahl) Spreng."
1909|"Crotalaria evolvuloides Wight ex Wight et Arn."
1910|"Mariscus sp."
1912|"Panicum maximum Jacq."
1914|"Hemidesmus indicus (L.) R.Br. var. indicus"
1916|"Indigofera trifoliata L."
1917|"Ceropegia candelabrum L."
1918|"Falconeria insignis Royle"
1919|"Ehretia aspera Willd."
1920|"Leucas stricta Benth."
1923|"Acacia horrida (L.) Willd."
1925|"Cordia obliqua Willd. var. tomentosa (Wallich) Kazmi"
1926|"Cuscuta reflexa Roxb."
1927|"Psilotrichum elliotii Baker et C.B.Clarke"
1928|"Glossocardia bosvallea (L.f.) DC."
1929|"Pupalia lappacea (L.) A.L.Juss. var. velutina (Moq.) Hook.f."
1930|"Pistia stratiotes L."
1932|"Kalanchoe floribunda Wight et Arn."
1933|"Tagetes erecta L."
1934|"Eragrostis sp."
1936|"Persicaria glabra (Willd.) M. G?mez"
1945|"Tetrastigma sulcatum (M.Lawson) Gamble"
1947|"Lindernia oppositifolia (Retz.) Mukherjee"
1948|"Lindernia minima (Benth.) Mukherjee"
1951|"Mitracarpus villosus (Sw.) DC."
1953|"Indigofera echinata (L.) Livera ex Alston"
1954|"Cardiospermum halicacabum L."
1966|"Ochna obtusata DC. var. gamblei (Brandis) Kanis"
1968|"Justicia procumbens L."
1969|"Stenosiphonium confertum Nees"
1970|"Agave angustifolia Haw."
1973|"Amaranthus tricolor L."
1974|"Annona muricata L."
1977|"Nerium oleander L."
1978|"Typhonium trilobatum (L.) Schott"
1979|"Borassus flabellifer L."
1980|"Chrysalidocarpus lutescens H.Wendl."
1981|"Cocos nucifera L."
1982|"Corypha umbraculifera L."
1983|"Phoenix reclinata Jacq."
1984|"Phoenix sylvestris (L.) Roxb."
1985|"Roystonea regia (H.B.K.) D.F.Cook"
1986|"Leptadenia reticulata (Retz.) Wight et Arn."
1988|"Millingtonia hortensis L.f."
1989|"Radermachera xylocarpa (Roxb.) Schumann"
1990|"Spathodea campanulata P. Beauv."
1992|"Bixa orellana L."
1993|"Bombax ceiba L."
1994|"Cordia sebestena L."
1995|"Bauhinia purpurea L."
1996|"Bauhinia rufescens Lam."
1997|"Caesalpinia coriaria (Jacq.) Willd."
2000|"Cassia roxburghii DC."
2001|"Senna siamea (Lam.) Irwin et Barneby"
2002|"Senna spectabilis (DC.) Irwin et Barneby"
2003|"Colophospermum mopane Kirk ex J. Leonard"
2004|"Delonix elata (L.) Gamble"
2005|"Hardwickia binata Roxb."
2007|"Casuarina junghuhniana Miq."
2008|"Tonningia cucullata (Roth) Kuntze"
2009|"Citrullus colocynthis (L.) Schrader"
2011|"Acalypha lanceolata Willd."
2012|"Euphorbia heterophylla L. var. cyathophora (Murray) Griseb."
2013|"Jatropha curcas L."
2014|"Joannesia princeps Vell."
2015|"Phyllanthus acidus (L.) Skeels"
2019|"Dalbergia latifolia Roxb."
2020|"Gliricidia sepium (Jacq.) Kunth ex Walp."
2021|"Indigofera sp."
2022|"Pterocarpus rotundifolius (Sond.) Druce"
2025|"Stylosanthes hamata (L.) Taubert"
2027|"Vigna aconitifolia (Jacq.) Mar?chal"
2029|"Anisomeles malabarica (L.) R.Br.ex Sims"
2032|"Couroupita guianensis Aublet"
2033|"Aloe vera (L.) Burm.f."
2035|"Lawsonia inermis L."
2037|"Abutilon crispum (L.) Medik."
2038|"Hibiscus rosa-sinensis L."
2039|"Melia azedarach L. cv."
2041|"Nymphoides hydrophylla (Lour.) Kuntze"
2044|"Acacia latronum (L.f.) Willd."
2045|"Acacia mangium Willd."
2048|"Acacia polyacantha Willd."
2049|"Albizia procera (Roxb.) Benth."
2050|"Archidendron monadelphum (Roxb.) Niels"
2052|"Enterolobium timbo?va Mart."
2053|"Leucaena leucocephala (Lam.) de Wit"
2054|"Parkia biglandulosa Wight et Arn."
2055|"Artocarpus heterophyllus Lam."
2057|"Ficus benjamina L. cv. "Exotica""
2058|"Ficus religiosa L."
2061|"Pisonia grandis R.Br."
2062|"Nelumbo nucifera Gaertner cv. "Alba Grandiflora""
2063|"Pandanus sp."
2064|"Aristida hystrix L.f."
2065|"Bambusa arundinacea (Retz.) Willd."
2066|"Bambusa ventricosa McClure"
2067|"Bambusa vulgaris Schrader ex J.C.Wendl."
2068|"Dendrocalamus strictus (Roxb.) Nees"
2069|"Ophiuros exaltatus  (L.) Kuntze"
2073|"Punica granatum L."
2074|"Anthocephalus cadamba (Roxb.) Miq."
2076|"Aegle marmelos (L.) Corr?a"
2078|"Murraya koenigii (L.) Sprengel"
2080|"Harpulia arborea (Blanco) Radlk."
2081|"Chrysophyllum cainito L."
2086|"Sterculia foetida L."
2088|"Pilea microphylla (L.) Liebm."
2089|"Tectona grandis L.f."
2092|"Caralluma attenuata Wight"
2094|"Chionanthus zeylanicus L."
2101|"Chloris barbata Sw."
2102|"Digitaria ternata (A.Rich.) Stapf ex Dyer"
2106|"Capparis diversifolia Wight et Arn."
2109|"Pandanus odorifer (Forssk.) Kuntze"
2110|"Cyperus rubicundus Vahl"
2111|"Digitaria ciliaris (Retz.) Koeler"
2112|"Indigofera glandulosa Roxb. ex Willd."
2113|"Indigofera tinctoria L."
2114|"Jasminum angustifolium (L.) Willd. var. angustifolium"
2117|"Pogostemon myosuroides (Roth) El Gazzar et L.Watson"
2120|"Eragrostiella bifaria (Vahl) Bor"
2121|"Selaginella sp.  02929"
2123|"Cryptolepis grandiflora Wight"
2124|"Erythrina suberosa Roxb."
2125|"Cordia myxa L."
2126|"Gymnema elegans Wight et Arn."
2131|"Cordia wallichii G.Don"
2132|"Trianthema triquetra Rottler ex Willd."
2133|"Polygala erioptera DC."
2134|"Ischaemum rugosum Salisb."
2135|"Solanum ferox L."
2136|"Corchorus olitorius L."
2137|"Merremia sp."
2138|"Rotala fimbriata Wight"
2139|"Lichen sp.  02956"
2140|"Mecardonia procumbens (Miller) Small"
2141|"Canscora decussata Schultes et Schultes f."
2143|"Centranthera humifusca Wallich"
2144|"Cynanchum viminale (L.) L. subsp. brunonianum (Wight et Arn.) Meve et Lide"
2145|"Cheilanthes sp.,  5856"
2146|"Mallotus muricatus Beddome"
2149|"Leucas lavandulifolia Smith"
2150|"Ziziphus rugosa Lam."
2151|"Calamus rotang L."
2155|"Erythrina indica Lam."
2161|"Dichanthium caricosum (L.) A.Camus"
2164|"Axonopus compressus (Sw.) P.Beauv."
2169|"Centella asiatica (L.) Urban"
2170|"Cymbopogon caesius (Hook. et Arn.) Stapf"
2172|"Ramalina sp."
2177|"Polyalthia pendula Capuron ex G.E. Schatz et Le Thomas"
2179|"Agrostis pilosula Trin."
2187|"Barleria buxifolia L."
2191|"Portulaca oleracea L."
2192|"Tephrosia labialis (L.f.) Sprengel"
2196|"Cryptostegia grandiflora R.Br."
2199|"Schizaea sp. nr. 6175"
2201|"Euphoriba hypericifolia L."
2202|"Species F 6240"
2203|"Schizoloma sp.nr. 6276"
2204|"Acacia planifrons Wight et Arn."
2205|"Agave sisalana Perr."
2208|"Eriocaulon sp. nr. 6411"
2209|"Mariscus sp. nr. 6423"
2211|"Chloris sp. nr. 6431"
2216|"Leptochloa uniflora A.Rich."
2221|"Acacia eburnea (L.f.) Willd."
2222|"Fern species, nr. 6544"
2223|"Holostemma ada-kodien Schultes"
2225|"Cleome chelidonii L.f."
2227|"Cleome tenella L.f."
2229|"Cleome sp."
2234|"Corollocarpus epigaeus (Rottler) C.B.Clarke"
2241|"Vernonia conyzoides DC."
2245|"Crotalaria juncea L."
2247|"Phyllanthus niruri auct. non L."
2248|"Psuedarthria viscida (L.) Wight et Arn."
2256|"Hedyotis pumila L.f."
2259|"Phyllanthus monophylla"
2270|"Cordia sp. nr. 7003"
2278|"Microchloa indica (L.f.) P.Beauv."
2282|"Canavalia virosa (Roxb.) Wight  Arn."
2286|"Cassia glauca (Roxb.) Kuntze"
2288|"Crateva adansonii DC. ssp. odora"
2289|"Dodonaea angustifolia L.f."
2290|"Eichornia crassipes"
2291|"Jasminum sp."
2294|"Randia malabarica Lam."
2305|"Commiphora berryi"
2306|"Cordia sp. green"
2308|"Phoenix loureirii"
2372|"Doscorea sp."
2377|"Dispyros montana Roxb."
2432|"Cyptolepis buchanani Roemer et Schultes"
2435|"Fimbristylis eragrostis (Nees) Hance"
2444|"Orthosiphon glabratus Benth."
2453|"Eriocaulon  sp."
2466|"Commeling erecta L."
2470|"Gentum edule (Willd.) Blume"
2475|"Eglaia elaeagnoidea (Adr. Juss.) Benth."
2513|"Micrageria wightii Benth."
2523|"Mucana pruriens (L.) DC."
2533|"Tunbergia frargrans Roxb."
2569|"Cleidion sp."
2574|"Leea indica (Burm.f.) Merr."
2577|"Flemingia strobilifera (L.) R.Br."
2588|"Millusa sp."
2589|"Garcinia xanthochymus Hook.f."
2591|"Dioscores pentaphylla L."
2600|"Gardenia sp."
2605|"Chionanthus sp."
2606|"Planchonella obovata (R.Br) Pierre"
2625|"Ventilago denticulata Willd. var. acuta Bhandari et Bhandari"
2626|"Alphania montana Blume"
2628|"Acanthus ebracteatus Vahl"
2631|"Rauvolfia sumatrana Jack"
2644|"Crytococcum patens (L.) A.Camus"
2645|"Digitaria setigera Roth ex Roemer et Schultes"
2650|"Thunbergia laurifolia Lindl."
2659|"Pandanus tectoriius Solander"
2678|"Teohrosia villosa (L.) Pers."
2680|"Heliotropium curassavium L."
2682|"Chenopodium sp."
2683|"Cyperus cuspidatus Kunth"
2685|"Pycreus polystachyos (Rottb.) P.Beauv. var. microdontus (Torr.) Govaerts"
2686|"Dolichandrone sp."
2687|"Acalypha sp."
2688|"Alternanthera sp."
2689|"Caesalpinia cucullata Roxb."
2690|"Blumea axillaris (Lam.) DC."
2691|"Ceropegia candelabrum L. subsp. tuberosa (Roxb.) Huber"
2692|"Aeschynomene aspera L."
2694|"Wrightia arborea (Dennst.) Mabb."
2695|"Alternanthera ficoidea (L.) P. Beauv."
2696|"Miliusa eriocarpa Dunn"
2697|"Barleria prionitis L. subsp. prionitis"
2698|"Ervatamia sp."
2700|"Strobilanthes foliosa (Wight) T.Anderson"
2704|"Heliotropium zeylanicum (Burm.f.) Lam. ssp. paniculatum (R.Br.) Kazmi"
2705|"Cyanotis arcotensis R.Rao"
2706|"Cyanotis arachnoidea C.B.Clarke"
2707|"Fimbristylis dichotoma (L.) Vahl subsp. dichotoma"
2708|"Fimbristylis ovata (Burm.f.) Kern"
2710|"Cyperus triceps (Rottb.) Endlicher"
2711|"Cyperus squarrosus L."
2712|"Cyperus clarkei Cooke"
2713|"Cyperus melanospermus (Nees) Valcken. subsp. melanospermus"
2714|"Cyperus cyperinus (Retz.) Valcken."
2715|"Oldenlandia sp."
2716|"Lerucas sp."
2717|"Sida sp."
2719|"Schoenoplectus sp."
2720|"Desmodium laxiflorum DC."
2723|"Cajanus rugosus (Wight et Arn.) Maesen"
2724|"Securinega virosa (Willd.) Baillon"
2725|"Eriocaulon  quinquangulare L."
2732|"Leucas zeylanica (L.) R.Br."
2735|"Indigofera barberi Gamble"
2736|"Strobilanthes consanguinea (Nees) T.Anderson var. hypoleuca C.B.Clarke"
2737|"Ammannia multiflora Roxb."
2739|"Ficus virens Aiton var. sublanceolata (Miq.) Corner"
2740|"Ficus albipila (Miq.) King"
2741|"Acacia pennata (L.) Willd."
2742|"Jasminum ritchei C.B. Clarke"
2743|"Jasminum angustifolium (L.) Willd. var. hirsutum P.S. Green"
2745|"Nymphaea stellata Willd."
2748|"Ammania multiflora Roxb."
2752|"Cyperus halpan L."
2753|"Brachiaria distachya (L.) Stapf"
2754|"Berrya javanica (Turcz.) Burret"
2758|"Psilotrichum sp."
2760|"Aganosma sp."
2761|"Dodonaea sp"
2763|"Ludwigia sp."
2764|"Paspalum sp."
2767|"Argyreia kleiniana (Roemer et Schult.) Raizada"
2768|"Trichodesma sedgwickianum S.P.Banerjee"
2769|"Cassia tora L."
2770|"Orthosiphon sp."
2772|"Cymbopogon sp."
2773|"Pycreus pumilus (L.) Nees ex C.B.Clarke subsp. pumilus"
2774|"Striga sp."
2776|"Carex sp."
2777|"Panicum paludosum Roxb."
2779|"Dalbergia spinosa Roxb."
2781|"Calliandra haematocephala Hassk."
2782|"Phyllanthus angustifolius (Swartz) Swartz"
2783|"Moringa oleifera Lam."
2784|"Hibiscus rosa-sinensis L. cv."
2785|"Leptochloa neesii (Thwaites) Benth."
2786|"Abutilon indicum (L.) Sweet subsp. indicum"
2791|"Aeschynomene sp."
2792|"Pouzolzia sp."
2795|"Corchorus sp."
2796|"Chloris sp."
2798|"Sarcostemma sp."
2799|"Limnophila sp."
2800|"Nesaea sp."
2803|"Rhynchosia sp."
2804|"Rungia sp."
2805|"Rivina humilis L."
2807|"Ailanthus excelsa Roxb."
2808|"Ipomoea quamoclit L."
2810|"Paspalidium sp."
2813|"Salicornia sp."
2817|"Fuirema sp."
2820|"Ottelia sp."
2821|"Heteropogon sp."
2822|"Sphaeranthus sp."
2823|"Saccharum sp."
2824|"Fuirena sp."
2826|"Polygala rosmarinifolia Wight et Arn."
2828|"Dichanthium foveolatum (Del.) Roberty"
2829|"Kingiodendron pinnatum Harms"
2830|"Blepharis molluginifolia Pers."
2831|"Abrus precatorius L. subsp. precatorius"
2832|"Bacopa monnieri (L.) Pennell"
2835|"Aegiceras corniculata (L.) Blanco"
2836|"Cajanus volubilis (Blanco) Blanco"
2839|"Cayratia trifolia (L.) Domin"
2840|"Bauhinia sp."
2841|"Clusia rosea Jacq."
2843|"Pisonia alba Span."
2844|"Fortunella japonica Thunb."
2845|"Stylosanthes scabra"
2846|"Arachis hypogaea L."
2848|"Citrus medica L."
2853|"Centrolobium paraense Tul."
2854|"Orthosiphon adscendens Willd."
2855|"Sesamum prostratum Retz."
2862|"Panicum subeglume Trin."
2863|"Echinochloa crus-galli (L.) P.Beauv."
2864|"Conyza stricta Willd."
2865|"Brachiaria semiverticillata (Rottler) Alston"
2867|"Randia brandisii Gamble"
2869|"Knoxia sumatrensis (Retz.) DC."
2870|"Hygrophila balsamica (L.f.) Raf."
2871|"Cupania sp."
2872|"Manilkara roxburghiana (Wight) Dubard"
2873|"Striga densiflora (Benth.) Benth."
2874|"Ampelocissus latifolia (Roxb.) Planch."
2875|"Trema orientalis (L.) Blume"
2876|"Smythea lanceata (Tub.) Summersh."
2878|"Thottea tomentosa (Blume) Ding-Hou"
2879|"Arthrophyllum diversifolium Blume"
2882|"Aidia cochinchinensis Lour."
2883|"Peristylis sp."
2884|"Calanthe triplicata (Willemet) Ames"
2886|"Malaxis sp."
2887|"Gomphostemma javanicum (Bl.) Bth."
2888|"Smithia sp."
2889|"Pollia secundiflora (Bl.) Bakh.f."
2891|"Pseuderanthemum album (Roxb.) Merr."
2892|"Staurogyne lanceolata (Bl.) O.K."
2893|"Hypoestes sp."
2894|"Coelachyrum lagopoides (Burm.f.) Senaratna"
2895|"Enteropogon dolichostachyos (Lagasca) Keng ex Lazarides"
2896|"Jasminum angustifolium (L.) Willd. var. sessiliflorum (Vahl) P.S.Green"
2897|"Premna latifolia Roxb."
2898|"Trivalvaria dubia (Kurz) Sinclair"
2899|"Polyalthia subcordata (Blume) Blume"
2900|"Orophea katschallica Kurz"
2901|"Amorphophallus variabilis Blume"
2902|"Hoya diversifolia Blume"
2903|"Genianthus sp."
2904|"Timonius sp."
2905|"Solanum melongena L."
2907|"Actephila ?puberula Kurz"
2908|"Leea angulata Korth. ex Miq."
2909|"Flueggia leucopyrus Willd."
2910|"Ixora coccinea L."
2911|"Heterophragma roxburghii DC."
2914|"Cycas circinalis L."
2915|"Fimbristylis globulosa"
2916|"Eleocharis sp."
2917|"Crateva adansonii DC. ssp. odora (Buch.-Ham.) Jacobs"
2918|"Polycarpaea sp."
2919|"Echinochloa colona (L.) Link"
2921|"Pseudobombax ellipticum (HBK) Dug."
2922|"Hibiscus sp."
2928|"Utricularia hirta Klein ex Link"
2929|"Drosera indica L."
2931|"Centranthera indica (L.) Gamble"
2932|"Mallotus oblongifolius [Miq] Muell-Arg"
2934|"Trigonostemon sp."
2935|"Dioscorea glabra Roxb."
2937|"Dioscorea vescans Prain et Burkill"
2938|"Tragia muelleriana Pax et Hoffm."
2940|"Glochidion sumatranum Miq."
2941|"Mucuna monosperma DC. ex Wight"
2942|"Flemingia strobilifera (L.) Ait.et Ait.f."
2943|"Desmodium heterophyllum (Willd.) DC."
2944|"Derris elegans Benth."
2945|"Dalbergia confertiflora Benth."
2946|"Adenanthera microsperma Teijsm.et Binn."
2947|"Salacia reticulata Wight."
2948|"Rhodamnia cinerea Jack"
2949|"Plectranthus sp."
2950|"Cryptocarya caesia Bl."
2951|"Ophiopogon caulescens(Bl.) Black"
2952|"Ophiopogon caulescens(Bi.) Black"
2953|"Planchonia valida (Bl.) Bl."
2954|"Careya valida Kurz"
2955|"Archidendron clypearia (Jack) Nielsen"
2957|"Acacia  concinna (Willd.) A.DC."
2958|"Pycnarrhena lucida (Teijsm.et Binn.) Miq."
2959|"Stephania andamanica Diels"
2960|"Tinospora glabra (Burm.f.) Merr."
2961|"Walsura oxycarpa"
2962|"Dysoxylum alliaceum (Blume) Blume"
2964|"Memecylon andamanicum King"
2966|"Drypetes longifolia (Blume) Pax. et Hoffm."
2967|"Cryptocarya caesia Blume"
2969|"Ficus sagittata Vahl"
2974|"Ardisia laevigata Blume"
2976|"Horsfieldia glabra (Blume) Warb"
2978|"Syzygium lanceolatum (Lam.) Wight et Arn."
2979|"Ligustrum sinense Lour."
2980|"Aeginetia  pedunculata Wall."
2981|"Piper  sp."
2983|"Glycosmis mauritiana (Lam.) Tanaka var. angustifolia Tanaka"
2985|"Glycosmis pilosa Narayanaswami"
2986|"Harrisonia perforata"
2987|"Sonneratia griffthii Kurz"
2988|"Pterospermum acerifolium (L.) Willd."
2989|"Pterocymbium tinctorium (Blanco) Merr."
2990|"Cissus nodosa Blume"
2991|"Chionanthus palembanicus Miq."
2992|"Neolitsea foliosa (Nees) Gamble"
2993|"Ophiopogon caulescens(Bl.) Back."
2994|"Ophiopogon caulescens(Blume) Back."
2995|"Dimorphocalyx sp."
2997|"Antidesma tomentosum Blume"
2998|"Jatropha heynei Balakr."
2999|"Heterostemma tanjorense Wight et Arn."
3001|"Schoenoplectus subulatus (Vahl) Lye"
3003|"Leersia hexandra Sw."
3004|"Sorghum halepense (L.) Pers."
3006|"Wrightia sp."
3007|"Dalbergia sp."
3008|"Cyperus stoloniferus Retz."
3009|"Fimbristylis globulosa (Retz.) Kunth"
3010|"Paspalidium punctatum (Burm.) A.Camus"
3012|"Ottelia alisnoides (L.) Pers."
3014|"Dicanthium caricosum (L.) A.Camus"
3015|"Iseilema anthephoroides Hackel"
3016|"Polygala sp."
3019|"Halophila ovalis (R.Br.) Hook.f. subsp ovalis"
3020|"Dendrophtho? falcata (L.f.) Ettingsh."
3024|"Oldenlandia biflora L."
3026|"Guettarda speciosa  L."
3030|"Cassia pumila Lam."
3031|"Tephrosia sp."
3032|"Passiflora sp."
3033|"Carallia sp."
3035|"Carallia lucida Roxb ?"
3036|"Psychotria ? adenophylla Wall."
3038|"Canthium gracilipes Kurz"
3039|"Pavetta agrostiphylla Bremek ?"
3040|"Byrsophyllum sp."
3041|"Oldenlandia trinervia Retz"
3043|"Sapindus sp."
3045|"Walsura oxycarpa Kurz"
3047|"Sonneratia griffithii Kurz"
3048|"Ophiopogon? caulescens(Blume) Back."
3049|"Leea ? angulata Korth. ex Miq."
3051|"Dehaasia kurzii King ?"
3052|"Diospyros pyrrhocarpa Miq."
3053|"Asclepias curassavica L."
3054|"Theriophonum fischeri Sivad."
3055|"Andrographis serpyllifolia (Rottler ex Vahl) Wight"
3056|"Blepharis integrifolia (L.f.) E. Meyer et Dr?ge ex Schinz"
3057|"Blepharis maderaspatensis (L.) B.Heyne ex Roth"
3058|"Daedalacanthus suffruticosus T.Anderson"
3059|"Staurogyne lanceolata (Blume) O.K."
3061|"Plumeria obtusa L. var. sericifolia (C. Wright ex Griseb.) Woodson"
3062|"Neolitsea scrobiculata (Meisn.) Gamble"
3064|"Oldenlandia stricta L."
3066|"Faidherbia albida (Delile) A. Chev."
3067|"Commelina petersii Hassk."
3071|"Fimbristylis polytrichoides (Retz.) Vahl"
3072|"Sesamum sp."
3075|"Urochloa panicoides P.Beauv."
3076|"Oryza rufipogon Griffith"
3077|"Ipomoea nil (L.) Roth"
3078|"Eragrostis coarctata Stapf"
3080|"Eragrostis aspera (Jacq.) Nees"
3081|"Eichhornia crassipes ( Mart.) Solms- Laub."
3083|"Hygrophila sp."
3086|"Vallisneria spiralis L."
3087|"Panicum psilopodium Trin. var. psilopodium"
3088|"Rhynchelytrum repens (Willd.) Hubbard"
3089|"Coelachne simpliciuscula (Wight et Arn. ex Steud.) Munro ex Benth."
3090|"Sorghum nitidum (Vahl) Pers."
3091|"Hibiscus cannabinus L."
3094|"Acacia ferruginea DC."
3097|"Sporobolus virginicus (L.) Kunth"
3098|"Leptochloa chinensis (L.) Nees"
3101|"Citrullus sp."
3105|"Eragrostis ciliaris (L.) R.Br."
3106|"Hura crepitans L."
3108|"Stylosanthes sp."
3109|"Lagerstroemia indica L."
3110|"Fimbristylis nutans (Retz.) Vahl"
3111|"Knoxia zeylanica L."
3112|"Cuscuta chinensis Lam."
3113|"Halosarcia indica (Willd.) P.G.Wilson"
3115|"Nitella sp."
3116|"Adiantum sp."
3117|"Asplenium sp."
3118|"Coryphopteris sp."
3119|"Polypodium sp."
3120|"Nephrolepis sp."
3122|"Harrisonia perforata (Blanco) Merr."
3123|"Popowia parvifolia Kurz"
3124|"Ophiorrhiza mungos L."
3127|"Agave demeesteriana Jacobi"
3128|"Vernonia gossypina Gamble"
3129|"Hedyotis leschenaultiana DC."
3131|"Pseudomussaenda flava Verdc."
3133|"Sopubia delphinifolia (L.) G.Don"
3136|"Podocarpus neriifolius D.Don"
3138|"Amorphophallus sylvaticus (Roxb.) Kunth"
3139|"Sacciolepis interrupta (Willd.) Stapf"
3140|"Fimbristylis dipsacea (Rottb.) Clarke"
3141|"Jasminum sambac (L.) Aiton"
3142|"Leptochloa obtusifolia Hochst."
3143|"Sorghum bicolor (L.) Moench"
3144|"Sesamum alatum Thonn."
3146|"Atylosia scarabaeoides (L.) Benth."
3148|"Meliosma simplicifolia (Roxb.) Walp subsp. simplicifolia"
3149|"Citrullus lanatus (Thunb.) Matsumura & Nakai"
3151|"Leptochloa obtusiflora Hochst."
3153|"Oldenlandia corymbosa L."
3154|"Emilia sonchifolia (L.) DC. var. sonchifolia"
3155|"Dalbergia lanceolaria L. f."
3156|"Pycnospora lutescens (Poiret) Scindler"
3157|"Pycnospora lutescens (Poiret) Schindler"
3158|"Alstonia scholaris (L.) R.Br."
3161|"Cyperus javanicus Houtt."
3162|"Cyperus diffusus Vahl"
3167|"Asystasia variabilis (Nees) Trimen"
3168|"Barleria lanceata (Forssk.) C.Chr."
3170|"Justicia beddomei (C.B.Clarke) Bennet"
3171|"Nelsonia canescens (Lam.) Sprengel"
3173|"Strobilanthes cordifolia (Vahl) J.R.I. Wood"
3174|"Strobilanthes rhytisperma C.B.Clarke"
3176|"Ruellia affinis (Shrader) Lindau"
3178|"Bambusa bambos (L.) Voss"
3179|"Brachiaria reptans (L.) C. A. Gardner et C.E.Hubb."
3180|"Coelachne simpliciuscula (Wight et Arn. ex Steudel) Munro ex Benth."
3184|"Garnotia elata (Arn. ex Miq.) Janowski"
3185|"Iseilema anthephoroides Hack."
3186|"Lophopogon tridentatus (Roxb.) Hack."
3190|"Pseudoraphis spinescens (R.Br.) Vickery"
3191|"Melinis repens (Willd.) G. Zizka"
3193|"Tragus mongolorum Ohwi"
3194|"Chrysopogon zizanioides (L.) Roberty"
3195|"Cymbopogon caesius (Hook. f. et Arn.) Stapf"
3196|"Sehima sulcatum (Hack.) A.Camus"
3198|"Trichosanthes sp."
3199|"Sauropus androgynus (L.) Merr."
3200|"Bougainvillea glabra Choisy"
3202|"Echinochloa sp."
3203|"Sesbania sesban (L.) Merr."
3204|"Panicum antidotale Retz."
3206|"Fimbristylis cinnamometorum (Vahl) Kunth"
3209|"Azolla pinnata R.Br."
3212|"Elaeocarpus serratus L."
3213|"Alangium salviifolium (L.f.) Wangerin"
3214|"Limnophyton obtusifolium (L.) Miq."
3215|"Alternanthera bettzickiana (Regel) G. Nicholson"
3216|"Digera muricata (L.) Mart."
3218|"Trichurus monsoniae (L.f.) Townsend"
3219|"Buchanania axillaris (Desr.) Ramamoorthy"
3221|"Paspalum distichum L."
3222|"Myriostachya wightiana (Nees ex Steud.) Hook.f."
3223|"Aristida adscensionis L"
3225|"Hedyotis umbellata"
3226|"Dracaena sp."
3227|"Jacquinia armillaris"
3229|"Pereskia aculeata Mill."
3230|"Woodfordia fruticosa (L.) Kurz"
3231|"Sonerila sp."
3232|"Malpighia coccigera L."
3233|"Pseudobombax ellipticum )Kunth) Dugand"
3234|"Annona reticulata L."
3236|"Desmos chinensis Lour."
3237|"Magnolia candollii (Blume) H.Keng var.candollii"
3238|"Tetracera scandens (L.) Merr."
3240|"Lepisanthes fruticosa (Roxb.) Leenh."
3241|"Aglaia odorata Lour."
3242|"Bursera penicillata (DC.) Engl."
3243|"Jacquinia arborea Vahl"
3245|"Combretum grandiflorum G.Don"
3246|"Calliandra calothyrsus Meisn."
3247|"Calliandra brevipes Benth."
3249|"Saraca asoca (Roxb.) Willd."
3251|"Cassia x javanica L."
3252|"Ticanto crista (L.) R. Clark et Gagnon"
